length, width, pattern, capture, instantiation, first_launch_api, first_launch_total, repeat_launch_api, repeat_launch_total, first_launch_device, blockingKernelTimeoutDetected, repeat_launch_device, blockingKernelTimeoutDetected, upload_api_time, upload_device_time, blockingKernelTimeoutDetected, 
18, 1, 0, 11.522, 17.179, 8.855, 26.008, 5.397, 21.973, 21.120, 0.000, 18.784, 0.000, 7.535, 9.824, 0.000, 
18, 1, 0, 11.457, 16.947, 9.624, 25.790, 5.562, 22.290, 21.376, 0.000, 18.880, 0.000, 8.080, 9.728, 0.000, 
18, 1, 0, 11.545, 17.202, 8.649, 25.553, 5.274, 22.176, 21.088, 0.000, 19.136, 0.000, 10.501, 9.696, 0.000, 
18, 1, 0, 11.559, 17.583, 9.211, 25.172, 5.438, 21.891, 21.728, 0.000, 18.816, 0.000, 8.677, 9.984, 0.000, 
18, 1, 0, 11.614, 17.018, 8.998, 26.494, 5.659, 22.337, 21.440, 0.000, 18.656, 0.000, 8.291, 9.632, 0.000, 
18, 1, 0, 11.744, 17.372, 10.217, 24.978, 5.160, 21.463, 21.216, 0.000, 18.752, 0.000, 8.511, 8.928, 0.000, 
19, 1, 0, 12.121, 18.230, 9.383, 28.163, 5.128, 22.904, 22.144, 0.000, 19.680, 0.000, 7.846, 9.568, 0.000, 
19, 1, 0, 12.093, 18.054, 8.954, 26.094, 5.370, 22.721, 22.112, 0.000, 19.488, 0.000, 7.753, 9.728, 0.000, 
19, 1, 0, 12.218, 17.909, 9.061, 26.861, 5.354, 22.887, 22.368, 0.000, 19.328, 0.000, 8.103, 9.696, 0.000, 
19, 1, 0, 12.089, 18.211, 9.296, 27.567, 6.250, 23.204, 22.336, 0.000, 19.456, 0.000, 8.065, 9.536, 0.000, 
19, 1, 0, 12.108, 17.466, 8.921, 27.531, 5.619, 22.916, 22.848, 0.000, 19.936, 0.000, 8.034, 9.344, 0.000, 
19, 1, 0, 12.068, 17.523, 9.120, 27.240, 5.086, 22.878, 22.464, 0.000, 19.680, 0.000, 7.871, 9.920, 0.000, 
19, 1, 0, 12.355, 17.980, 8.749, 26.793, 5.864, 22.354, 22.336, 0.000, 19.680, 0.000, 7.749, 9.472, 0.000, 
19, 1, 0, 12.167, 17.400, 8.953, 26.573, 5.262, 22.750, 22.272, 0.000, 19.328, 0.000, 8.288, 9.344, 0.000, 
19, 1, 0, 12.118, 17.965, 8.838, 26.347, 5.220, 22.775, 22.528, 0.000, 19.392, 0.000, 7.642, 9.472, 0.000, 
19, 1, 0, 12.057, 18.046, 8.896, 26.092, 5.882, 23.704, 22.496, 0.000, 19.552, 0.000, 7.539, 9.600, 0.000, 
20, 1, 0, 12.592, 19.124, 9.596, 28.456, 5.387, 23.321, 23.360, 0.000, 20.320, 0.000, 8.113, 9.664, 0.000, 
20, 1, 0, 12.785, 18.971, 7.967, 27.397, 5.192, 23.291, 23.392, 0.000, 20.256, 0.000, 8.381, 9.472, 0.000, 
20, 1, 0, 12.818, 18.641, 8.202, 27.222, 5.469, 23.409, 23.168, 0.000, 20.672, 0.000, 8.068, 9.760, 0.000, 
20, 1, 0, 12.655, 18.398, 8.353, 27.003, 5.136, 23.344, 23.712, 0.000, 20.768, 0.000, 7.923, 9.536, 0.000, 
20, 1, 0, 12.722, 18.322, 8.137, 27.502, 5.657, 23.608, 23.488, 0.000, 20.320, 0.000, 8.722, 9.920, 0.000, 
20, 1, 0, 12.728, 18.437, 8.797, 27.754, 5.449, 23.446, 22.944, 0.000, 20.192, 0.000, 8.067, 9.440, 0.000, 
20, 1, 0, 12.678, 18.102, 7.929, 27.046, 5.158, 23.609, 23.520, 0.000, 20.416, 0.000, 7.950, 9.952, 0.000, 
20, 1, 0, 12.695, 18.500, 8.131, 27.114, 5.606, 23.639, 23.648, 0.000, 20.320, 0.000, 8.268, 10.400, 0.000, 
20, 1, 0, 12.619, 18.341, 7.975, 27.966, 5.505, 23.357, 23.712, 0.000, 20.416, 0.000, 8.392, 9.568, 0.000, 
20, 1, 0, 12.648, 18.326, 8.385, 27.292, 5.528, 23.159, 23.296, 0.000, 20.640, 0.000, 8.449, 9.664, 0.000, 
21, 1, 0, 13.118, 19.192, 8.232, 28.437, 4.868, 23.716, 24.576, 0.000, 21.088, 0.000, 8.867, 9.888, 0.000, 
21, 1, 0, 13.119, 19.530, 8.107, 28.011, 5.481, 24.069, 24.640, 0.000, 21.536, 0.000, 8.226, 9.824, 0.000, 
21, 1, 0, 13.156, 19.069, 8.623, 28.167, 5.525, 24.121, 24.608, 0.000, 21.088, 0.000, 8.872, 9.728, 0.000, 
21, 1, 0, 13.252, 19.336, 8.188, 28.701, 5.099, 24.167, 25.184, 0.000, 21.568, 0.000, 8.400, 9.344, 0.000, 
21, 1, 0, 13.379, 19.356, 8.362, 28.206, 5.615, 24.305, 24.352, 0.000, 20.928, 0.000, 8.550, 9.696, 0.000, 
21, 1, 0, 13.531, 18.648, 8.105, 27.962, 5.183, 23.939, 24.320, 0.000, 21.024, 0.000, 7.924, 9.664, 0.000, 
21, 1, 0, 13.190, 18.781, 8.827, 29.125, 5.490, 23.984, 24.608, 0.000, 21.408, 0.000, 8.487, 10.304, 0.000, 
21, 1, 0, 13.184, 18.710, 8.311, 28.265, 5.244, 24.236, 24.448, 0.000, 21.280, 0.000, 8.516, 9.568, 0.000, 
21, 1, 0, 13.216, 19.416, 8.438, 28.550, 5.170, 24.084, 24.384, 0.000, 20.992, 0.000, 8.241, 9.568, 0.000, 
21, 1, 0, 13.194, 19.172, 7.995, 28.840, 5.482, 23.924, 24.448, 0.000, 21.088, 0.000, 8.313, 9.760, 0.000, 
22, 1, 0, 13.710, 20.238, 8.900, 29.464, 5.073, 24.895, 25.632, 0.000, 22.336, 0.000, 8.361, 9.792, 0.000, 
22, 1, 0, 13.754, 20.243, 8.919, 29.334, 5.662, 24.916, 25.152, 0.000, 22.208, 0.000, 9.171, 9.664, 0.000, 
22, 1, 0, 13.692, 19.896, 8.141, 28.646, 5.131, 24.802, 25.152, 0.000, 22.080, 0.000, 9.137, 9.696, 0.000, 
22, 1, 0, 13.592, 19.556, 8.453, 29.021, 5.481, 25.049, 25.248, 0.000, 22.016, 0.000, 8.426, 10.208, 0.000, 
22, 1, 0, 13.638, 20.133, 8.539, 28.883, 5.395, 25.006, 26.080, 0.000, 21.728, 0.000, 8.854, 9.728, 0.000, 
22, 1, 0, 13.595, 19.585, 8.387, 29.372, 5.173, 24.748, 25.408, 0.000, 22.464, 0.000, 8.907, 10.208, 0.000, 
22, 1, 0, 13.784, 20.808, 8.503, 29.034, 5.313, 24.859, 25.216, 0.000, 22.080, 0.000, 8.463, 9.920, 0.000, 
22, 1, 0, 13.713, 19.616, 8.959, 29.000, 5.270, 24.890, 25.376, 0.000, 22.080, 0.000, 8.737, 9.664, 0.000, 
22, 1, 0, 13.675, 19.500, 8.574, 29.054, 5.571, 25.202, 25.248, 0.000, 22.048, 0.000, 8.611, 9.632, 0.000, 
22, 1, 0, 13.648, 24.069, 9.513, 30.093, 5.497, 25.456, 25.600, 0.000, 21.600, 0.000, 9.264, 10.304, 0.000, 
23, 1, 0, 14.213, 21.121, 8.786, 30.494, 5.560, 25.903, 26.688, 0.000, 22.592, 0.000, 9.036, 10.176, 0.000, 
23, 1, 0, 14.215, 23.606, 9.262, 30.294, 5.324, 25.730, 26.144, 0.000, 22.752, 0.000, 9.215, 10.176, 0.000, 
23, 1, 0, 14.248, 21.040, 8.720, 30.774, 5.430, 25.567, 26.464, 0.000, 22.912, 0.000, 9.082, 9.920, 0.000, 
23, 1, 0, 14.305, 41.145, 8.827, 30.371, 5.499, 25.655, 26.528, 0.000, 22.624, 0.000, 10.350, 10.784, 0.000, 
23, 1, 0, 14.500, 20.714, 9.426, 30.255, 5.164, 25.357, 26.368, 0.000, 22.848, 0.000, 8.978, 10.624, 0.000, 
23, 1, 0, 14.279, 20.652, 8.065, 29.804, 5.795, 25.651, 26.272, 0.000, 23.104, 0.000, 8.770, 9.792, 0.000, 
23, 1, 0, 14.262, 20.859, 9.169, 30.269, 5.202, 25.451, 26.624, 0.000, 22.784, 0.000, 8.921, 10.112, 0.000, 
23, 1, 0, 14.152, 20.536, 8.613, 30.210, 5.072, 25.723, 25.984, 0.000, 23.232, 0.000, 9.651, 9.888, 0.000, 
23, 1, 0, 14.994, 21.142, 9.632, 30.544, 5.635, 25.677, 26.176, 0.000, 23.072, 0.000, 9.799, 10.208, 0.000, 
23, 1, 0, 15.521, 22.247, 9.317, 30.077, 5.140, 25.496, 28.864, 0.000, 22.592, 0.000, 9.014, 10.048, 0.000, 
24, 1, 0, 15.004, 21.731, 9.244, 31.218, 5.158, 26.157, 27.264, 0.000, 24.384, 0.000, 9.174, 10.624, 0.000, 
24, 1, 0, 14.871, 21.046, 9.077, 31.297, 5.485, 26.517, 27.520, 0.000, 24.064, 0.000, 9.200, 10.464, 0.000, 
24, 1, 0, 14.768, 21.044, 8.514, 30.338, 5.267, 26.539, 27.168, 0.000, 23.712, 0.000, 8.903, 10.368, 0.000, 
24, 1, 0, 14.741, 21.074, 8.998, 31.231, 5.872, 26.650, 27.488, 0.000, 23.552, 0.000, 9.698, 10.112, 0.000, 
24, 1, 0, 14.818, 20.658, 9.053, 30.977, 5.327, 26.354, 27.680, 0.000, 23.648, 0.000, 8.867, 10.048, 0.000, 
24, 1, 0, 14.798, 20.809, 8.541, 30.517, 5.204, 26.287, 27.392, 0.000, 23.456, 0.000, 9.749, 10.144, 0.000, 
24, 1, 0, 14.760, 20.801, 8.550, 30.902, 5.439, 26.346, 27.424, 0.000, 23.200, 0.000, 9.020, 10.112, 0.000, 
24, 1, 0, 14.565, 20.770, 8.614, 30.574, 5.482, 26.450, 27.424, 0.000, 23.904, 0.000, 9.449, 10.528, 0.000, 
24, 1, 0, 39.953, 21.346, 9.647, 31.406, 5.585, 26.373, 27.136, 0.000, 23.744, 0.000, 9.136, 10.112, 0.000, 
24, 1, 0, 14.841, 20.952, 9.544, 31.595, 5.663, 27.457, 27.360, 0.000, 23.744, 0.000, 9.353, 10.496, 0.000, 
25, 1, 0, 15.315, 22.152, 9.851, 33.083, 6.572, 30.000, 28.480, 0.000, 26.176, 0.000, 10.737, 11.136, 0.000, 
25, 1, 0, 15.473, 22.023, 9.882, 32.507, 6.544, 28.188, 29.792, 0.000, 25.664, 0.000, 10.355, 11.072, 0.000, 
25, 1, 0, 15.785, 22.263, 10.192, 32.014, 6.188, 28.890, 28.832, 0.000, 25.888, 0.000, 9.689, 11.328, 0.000, 
25, 1, 0, 15.418, 21.596, 10.188, 32.108, 6.313, 28.611, 29.184, 0.000, 25.952, 0.000, 10.479, 11.584, 0.000, 
25, 1, 0, 15.251, 21.451, 10.335, 32.801, 6.179, 28.605, 29.088, 0.000, 26.048, 0.000, 9.838, 11.392, 0.000, 
25, 1, 0, 15.342, 21.562, 10.750, 32.425, 6.016, 28.435, 29.408, 0.000, 25.632, 0.000, 10.476, 11.264, 0.000, 
25, 1, 0, 15.291, 21.407, 10.108, 32.252, 6.404, 28.932, 28.768, 0.000, 26.304, 0.000, 10.040, 11.328, 0.000, 
25, 1, 0, 15.292, 21.420, 9.582, 31.822, 6.335, 28.828, 29.408, 0.000, 25.952, 0.000, 10.021, 11.488, 0.000, 
25, 1, 0, 15.304, 21.560, 9.658, 31.783, 6.135, 28.639, 28.736, 0.000, 26.048, 0.000, 10.322, 10.880, 0.000, 
25, 1, 0, 15.830, 22.097, 9.868, 32.282, 6.103, 28.407, 29.152, 0.000, 25.824, 0.000, 9.771, 11.040, 0.000, 
26, 1, 0, 15.936, 22.595, 10.244, 33.762, 6.448, 29.669, 29.984, 0.000, 26.560, 0.000, 9.880, 11.776, 0.000, 
26, 1, 0, 15.892, 21.936, 10.447, 32.917, 6.330, 30.013, 30.016, 0.000, 26.592, 0.000, 10.156, 11.104, 0.000, 
26, 1, 0, 15.786, 22.391, 9.826, 32.946, 7.111, 29.138, 29.920, 0.000, 26.656, 0.000, 10.700, 11.680, 0.000, 
26, 1, 0, 15.707, 21.939, 9.835, 32.791, 6.542, 29.257, 30.080, 0.000, 26.656, 0.000, 10.482, 11.296, 0.000, 
26, 1, 0, 15.748, 22.078, 10.374, 32.976, 6.497, 29.422, 30.016, 0.000, 26.496, 0.000, 10.707, 11.168, 0.000, 
26, 1, 0, 15.831, 21.842, 10.578, 33.435, 6.727, 29.441, 30.400, 0.000, 26.688, 0.000, 10.192, 11.488, 0.000, 
26, 1, 0, 15.774, 22.004, 10.886, 33.416, 6.290, 29.103, 30.272, 0.000, 26.784, 0.000, 10.705, 11.680, 0.000, 
26, 1, 0, 15.836, 22.003, 10.452, 32.954, 6.331, 29.159, 29.856, 0.000, 26.656, 0.000, 10.268, 11.552, 0.000, 
26, 1, 0, 15.727, 22.083, 11.935, 33.395, 6.350, 29.445, 30.528, 0.000, 26.976, 0.000, 9.919, 11.232, 0.000, 
26, 1, 0, 15.817, 22.032, 9.940, 32.766, 6.553, 29.219, 30.080, 0.000, 27.040, 0.000, 10.142, 11.424, 0.000, 
27, 1, 0, 16.560, 23.284, 10.181, 33.842, 7.026, 30.153, 30.880, 0.000, 27.328, 0.000, 11.385, 11.328, 0.000, 
27, 1, 0, 16.684, 22.674, 10.090, 34.228, 6.346, 29.980, 31.328, 0.000, 27.488, 0.000, 10.152, 11.648, 0.000, 
27, 1, 0, 16.359, 22.612, 10.101, 33.524, 6.346, 30.157, 30.912, 0.000, 27.264, 0.000, 10.307, 10.848, 0.000, 
27, 1, 0, 16.435, 22.676, 10.165, 33.877, 6.542, 30.098, 31.392, 0.000, 27.648, 0.000, 10.638, 11.328, 0.000, 
27, 1, 0, 16.481, 22.607, 10.073, 33.890, 6.506, 30.200, 30.880, 0.000, 27.680, 0.000, 9.919, 11.712, 0.000, 
27, 1, 0, 16.388, 22.707, 9.914, 33.835, 6.371, 29.938, 30.912, 0.000, 27.200, 0.000, 10.292, 11.680, 0.000, 
27, 1, 0, 16.299, 22.710, 10.560, 33.719, 6.608, 30.104, 30.496, 0.000, 27.712, 0.000, 10.994, 11.424, 0.000, 
27, 1, 0, 16.437, 22.851, 10.590, 33.854, 6.517, 30.292, 30.880, 0.000, 27.520, 0.000, 10.910, 11.808, 0.000, 
27, 1, 0, 16.452, 22.849, 9.714, 33.861, 6.794, 29.873, 31.456, 0.000, 28.064, 0.000, 10.942, 12.224, 0.000, 
27, 1, 0, 16.419, 22.812, 10.655, 33.968, 6.167, 30.112, 30.880, 0.000, 27.648, 0.000, 49.280, 13.184, 1.000, 
28, 1, 0, 17.457, 28.322, 11.717, 35.982, 7.014, 31.023, 32.288, 0.000, 28.384, 0.000, 10.779, 11.680, 0.000, 
28, 1, 0, 17.128, 24.251, 11.039, 35.100, 6.491, 31.111, 32.256, 0.000, 28.576, 0.000, 11.972, 11.744, 0.000, 
28, 1, 0, 17.047, 23.899, 10.362, 35.120, 7.487, 31.721, 32.096, 0.000, 28.704, 0.000, 10.663, 12.288, 0.000, 
28, 1, 0, 16.986, 23.806, 10.588, 35.194, 6.874, 31.771, 32.160, 0.000, 28.608, 0.000, 10.395, 11.872, 0.000, 
28, 1, 0, 17.007, 23.631, 10.128, 35.187, 6.577, 31.121, 32.064, 0.000, 28.480, 0.000, 10.675, 11.648, 0.000, 
28, 1, 0, 16.931, 23.450, 10.421, 34.606, 6.453, 31.172, 32.448, 0.000, 28.896, 0.000, 10.295, 11.552, 0.000, 
28, 1, 0, 16.968, 23.609, 10.772, 34.814, 6.820, 31.370, 32.352, 0.000, 28.160, 0.000, 10.680, 11.872, 0.000, 
28, 1, 0, 17.070, 23.782, 10.316, 35.545, 6.374, 31.035, 32.288, 0.000, 28.480, 0.000, 10.720, 11.552, 0.000, 
28, 1, 0, 16.958, 23.714, 10.609, 35.014, 6.349, 31.183, 32.256, 0.000, 28.576, 0.000, 11.210, 11.744, 0.000, 
28, 1, 0, 16.812, 43.668, 11.007, 35.386, 6.639, 31.131, 32.192, 0.000, 28.576, 0.000, 11.071, 11.744, 0.000, 
29, 1, 0, 17.841, 25.382, 10.724, 36.445, 6.819, 32.329, 33.184, 0.000, 29.792, 0.000, 10.069, 12.384, 0.000, 
29, 1, 0, 17.544, 24.614, 10.844, 36.159, 7.019, 32.298, 33.120, 0.000, 29.504, 0.000, 11.155, 12.512, 0.000, 
29, 1, 0, 17.491, 24.427, 10.608, 36.513, 6.694, 32.106, 33.504, 0.000, 29.504, 0.000, 11.162, 12.160, 0.000, 
29, 1, 0, 17.397, 24.525, 10.757, 36.312, 6.912, 32.178, 33.568, 0.000, 29.888, 0.000, 10.996, 12.000, 0.000, 
29, 1, 0, 17.401, 24.334, 10.841, 35.776, 6.780, 31.765, 32.864, 0.000, 29.280, 0.000, 10.767, 11.872, 0.000, 
29, 1, 0, 17.479, 24.451, 10.699, 35.785, 6.339, 31.847, 33.408, 0.000, 29.536, 0.000, 11.542, 12.160, 0.000, 
29, 1, 0, 17.438, 24.392, 10.092, 35.950, 7.107, 32.141, 33.088, 0.000, 30.112, 0.000, 11.230, 12.160, 0.000, 
29, 1, 0, 17.375, 24.397, 10.500, 36.389, 6.521, 31.537, 33.408, 0.000, 29.696, 0.000, 10.749, 12.128, 0.000, 
29, 1, 0, 17.788, 24.462, 10.686, 35.543, 6.398, 31.836, 33.792, 0.000, 29.408, 0.000, 10.625, 11.808, 0.000, 
29, 1, 0, 17.444, 41.117, 10.463, 36.512, 7.140, 31.767, 33.472, 0.000, 29.408, 0.000, 12.171, 11.776, 0.000, 
30, 1, 0, 19.282, 39.039, 11.705, 37.653, 6.559, 32.958, 34.048, 0.000, 30.624, 0.000, 11.246, 11.904, 0.000, 
30, 1, 0, 18.027, 25.261, 10.541, 36.108, 6.514, 33.271, 34.816, 0.000, 30.688, 0.000, 11.246, 12.352, 0.000, 
30, 1, 0, 18.024, 25.109, 10.540, 37.083, 6.844, 33.067, 34.080, 0.000, 30.240, 0.000, 11.241, 12.544, 0.000, 
30, 1, 0, 18.033, 25.032, 10.906, 37.452, 8.451, 33.390, 34.464, 0.000, 30.240, 0.000, 11.496, 11.040, 0.000, 
30, 1, 0, 18.075, 25.112, 11.465, 37.306, 6.862, 33.029, 34.464, 0.000, 30.464, 0.000, 10.977, 12.096, 0.000, 
30, 1, 0, 18.036, 24.877, 10.589, 36.239, 6.930, 32.733, 34.720, 0.000, 30.176, 0.000, 10.966, 12.288, 0.000, 
30, 1, 0, 18.020, 25.203, 10.979, 36.895, 7.060, 33.314, 34.144, 0.000, 31.200, 0.000, 10.740, 12.480, 0.000, 
30, 1, 0, 17.955, 25.066, 10.936, 36.598, 6.837, 33.096, 34.432, 0.000, 30.432, 0.000, 11.117, 12.384, 0.000, 
30, 1, 0, 18.460, 25.457, 10.910, 37.132, 6.688, 32.820, 34.688, 0.000, 30.272, 0.000, 10.873, 11.936, 0.000, 
30, 1, 0, 18.199, 25.141, 11.893, 37.589, 7.433, 33.169, 34.432, 0.000, 30.528, 0.000, 10.666, 12.416, 0.000, 
31, 1, 0, 18.517, 26.105, 10.709, 38.301, 6.834, 33.562, 35.616, 0.000, 31.776, 0.000, 11.318, 12.352, 0.000, 
31, 1, 0, 18.534, 25.823, 10.947, 37.723, 7.002, 34.041, 35.584, 0.000, 31.680, 0.000, 11.536, 13.152, 0.000, 
31, 1, 0, 18.917, 26.443, 11.900, 37.826, 6.763, 34.143, 35.488, 0.000, 31.232, 0.000, 9.254, 12.224, 0.000, 
31, 1, 0, 18.530, 25.884, 11.396, 38.474, 7.555, 34.277, 35.392, 0.000, 31.840, 0.000, 9.442, 12.224, 0.000, 
31, 1, 0, 18.507, 25.713, 11.457, 38.069, 7.020, 34.021, 35.776, 0.000, 31.552, 0.000, 9.342, 13.120, 0.000, 
31, 1, 0, 18.465, 25.650, 10.709, 37.737, 6.670, 33.774, 35.424, 0.000, 31.552, 0.000, 10.101, 12.800, 0.000, 
31, 1, 0, 18.547, 25.946, 11.211, 38.127, 6.918, 33.745, 35.488, 0.000, 31.232, 0.000, 9.722, 12.288, 0.000, 
31, 1, 0, 18.411, 25.776, 10.922, 37.710, 6.915, 33.803, 35.648, 0.000, 31.456, 0.000, 9.208, 12.896, 0.000, 
31, 1, 0, 18.468, 25.844, 10.945, 37.592, 6.759, 51.360, 35.712, 0.000, 31.584, 0.000, 9.721, 12.448, 0.000, 
31, 1, 0, 18.922, 25.891, 11.562, 37.756, 6.687, 33.941, 35.392, 0.000, 31.264, 0.000, 9.476, 12.640, 0.000, 
32, 1, 0, 19.072, 27.257, 11.623, 39.158, 6.689, 34.300, 36.608, 0.000, 32.128, 0.000, 9.174, 12.928, 0.000, 
32, 1, 0, 19.273, 26.914, 11.147, 39.106, 7.253, 35.374, 36.768, 0.000, 32.224, 0.000, 9.791, 12.416, 0.000, 
32, 1, 0, 19.067, 26.426, 11.167, 39.153, 6.845, 34.358, 36.672, 0.000, 32.512, 0.000, 9.448, 12.480, 0.000, 
32, 1, 0, 19.002, 26.481, 11.085, 39.417, 7.008, 34.719, 36.640, 0.000, 31.968, 0.000, 9.421, 12.512, 0.000, 
32, 1, 0, 19.076, 26.412, 11.073, 39.287, 6.944, 34.948, 36.736, 0.000, 32.448, 0.000, 9.495, 12.992, 0.000, 
32, 1, 0, 19.046, 26.389, 11.121, 38.994, 6.759, 34.871, 37.088, 0.000, 32.416, 0.000, 9.884, 12.512, 0.000, 
32, 1, 0, 19.003, 26.425, 10.701, 39.388, 6.908, 34.430, 37.088, 0.000, 32.416, 0.000, 10.437, 12.352, 0.000, 
32, 1, 0, 19.349, 26.515, 11.373, 39.008, 6.436, 34.562, 36.640, 0.000, 31.936, 0.000, 9.554, 13.088, 0.000, 
32, 1, 0, 19.217, 26.477, 11.291, 38.424, 6.775, 34.593, 36.768, 0.000, 32.224, 0.000, 9.509, 12.736, 0.000, 
32, 1, 0, 19.043, 26.452, 11.090, 38.903, 7.044, 34.788, 36.960, 0.000, 32.160, 0.000, 9.582, 12.576, 0.000, 
33, 1, 0, 19.657, 38.280, 12.999, 39.996, 7.932, 36.512, 37.728, 0.000, 34.848, 0.000, 10.728, 13.728, 0.000, 
33, 1, 0, 19.861, 27.591, 12.217, 39.960, 7.927, 36.977, 38.400, 0.000, 34.528, 0.000, 10.957, 13.856, 0.000, 
33, 1, 0, 19.811, 27.347, 12.686, 39.591, 7.500, 36.845, 38.272, 0.000, 34.368, 0.000, 10.399, 13.600, 0.000, 
33, 1, 0, 19.691, 27.354, 12.211, 39.814, 7.449, 36.544, 38.176, 0.000, 34.432, 0.000, 10.769, 13.664, 0.000, 
33, 1, 0, 19.636, 27.395, 12.205, 40.016, 7.812, 37.334, 37.728, 0.000, 34.272, 0.000, 10.759, 13.920, 0.000, 
33, 1, 0, 20.034, 27.524, 12.608, 40.381, 8.061, 36.510, 37.824, 0.000, 33.984, 0.000, 10.453, 13.632, 0.000, 
33, 1, 0, 21.124, 28.852, 12.341, 39.825, 8.503, 36.652, 37.856, 0.000, 34.048, 0.000, 10.385, 13.312, 0.000, 
33, 1, 0, 19.918, 27.414, 13.915, 39.846, 8.230, 36.630, 38.048, 0.000, 34.432, 0.000, 10.409, 13.824, 0.000, 
33, 1, 0, 19.896, 27.455, 12.442, 40.351, 7.506, 36.781, 37.856, 0.000, 34.080, 0.000, 10.747, 13.408, 0.000, 
33, 1, 0, 19.671, 27.350, 12.386, 40.291, 8.339, 36.783, 38.368, 0.000, 34.688, 0.000, 10.691, 13.952, 0.000, 
34, 1, 0, 20.317, 32.338, 12.624, 41.719, 7.793, 37.351, 39.040, 0.000, 35.232, 0.000, 10.650, 14.240, 0.000, 
34, 1, 0, 20.362, 28.355, 12.163, 40.639, 8.226, 37.276, 38.880, 0.000, 35.264, 0.000, 10.691, 13.984, 0.000, 
34, 1, 0, 20.211, 28.221, 12.187, 41.508, 8.123, 37.549, 38.560, 0.000, 34.784, 0.000, 11.147, 13.664, 0.000, 
34, 1, 0, 20.128, 28.356, 12.513, 40.575, 8.080, 37.351, 38.560, 0.000, 35.488, 0.000, 10.838, 14.272, 0.000, 
34, 1, 0, 20.154, 28.038, 12.542, 41.552, 8.267, 37.548, 38.784, 0.000, 35.328, 0.000, 10.538, 14.752, 0.000, 
34, 1, 0, 20.295, 48.466, 12.775, 41.362, 8.191, 38.097, 38.816, 0.000, 34.848, 0.000, 10.763, 14.112, 0.000, 
34, 1, 0, 20.481, 28.032, 12.173, 41.837, 7.715, 37.018, 39.200, 0.000, 35.584, 0.000, 10.405, 13.664, 0.000, 
34, 1, 0, 20.320, 27.893, 12.262, 40.758, 8.177, 37.548, 39.232, 0.000, 35.360, 0.000, 10.336, 13.952, 0.000, 
34, 1, 0, 20.083, 27.976, 12.110, 41.906, 8.322, 38.059, 38.880, 0.000, 34.944, 0.000, 10.581, 14.400, 0.000, 
34, 1, 0, 20.110, 28.009, 12.677, 41.562, 7.944, 37.842, 39.136, 0.000, 35.040, 0.000, 10.744, 13.696, 0.000, 
35, 1, 0, 20.713, 28.912, 12.722, 42.440, 8.483, 37.803, 40.000, 0.000, 36.192, 0.000, 10.947, 13.952, 0.000, 
35, 1, 0, 20.774, 28.758, 13.024, 42.315, 8.242, 38.216, 39.360, 0.000, 36.128, 0.000, 10.722, 14.528, 0.000, 
35, 1, 0, 20.719, 28.752, 12.012, 41.242, 7.913, 37.844, 39.680, 0.000, 36.128, 0.000, 10.673, 14.496, 0.000, 
35, 1, 0, 21.256, 29.539, 12.980, 41.842, 8.409, 38.011, 40.192, 0.000, 35.904, 0.000, 10.909, 14.592, 0.000, 
35, 1, 0, 20.799, 28.561, 12.307, 41.554, 8.091, 38.595, 39.552, 0.000, 36.128, 0.000, 10.709, 14.048, 0.000, 
35, 1, 0, 20.699, 28.635, 12.536, 41.599, 8.082, 38.101, 39.456, 0.000, 36.160, 0.000, 11.193, 14.880, 0.000, 
35, 1, 0, 20.644, 28.630, 12.809, 41.981, 7.696, 37.946, 39.808, 0.000, 36.000, 0.000, 10.731, 14.272, 0.000, 
35, 1, 0, 20.710, 28.722, 12.714, 42.152, 7.841, 38.178, 39.680, 0.000, 35.968, 0.000, 10.275, 14.016, 0.000, 
35, 1, 0, 20.704, 28.660, 12.363, 42.142, 8.276, 37.782, 39.520, 0.000, 35.904, 0.000, 10.584, 14.176, 0.000, 
35, 1, 0, 20.697, 28.724, 12.687, 42.413, 8.475, 37.858, 39.936, 0.000, 36.320, 0.000, 10.578, 13.952, 0.000, 
36, 1, 0, 21.189, 32.994, 13.179, 42.766, 8.147, 38.840, 40.608, 0.000, 36.672, 0.000, 10.956, 14.336, 0.000, 
36, 1, 0, 21.178, 29.666, 13.129, 42.643, 8.038, 39.273, 41.216, 0.000, 36.512, 0.000, 11.406, 15.424, 0.000, 
36, 1, 0, 21.270, 29.516, 12.659, 43.195, 7.979, 38.907, 40.544, 0.000, 37.120, 0.000, 10.796, 14.208, 0.000, 
36, 1, 0, 21.109, 29.477, 12.802, 42.778, 8.910, 39.419, 40.896, 0.000, 36.224, 0.000, 10.871, 14.816, 0.000, 
36, 1, 0, 21.653, 29.825, 12.857, 42.951, 8.096, 38.826, 40.480, 0.000, 36.928, 0.000, 10.832, 14.208, 0.000, 
36, 1, 0, 21.294, 29.375, 12.633, 42.333, 8.160, 39.020, 40.544, 0.000, 36.960, 0.000, 11.629, 14.624, 0.000, 
36, 1, 0, 21.088, 29.184, 12.545, 43.152, 8.537, 39.178, 40.512, 0.000, 36.864, 0.000, 10.973, 14.144, 0.000, 
36, 1, 0, 21.178, 29.359, 14.280, 42.318, 7.922, 38.626, 40.704, 0.000, 36.640, 0.000, 11.060, 14.816, 0.000, 
36, 1, 0, 21.266, 29.375, 12.496, 43.304, 8.141, 38.604, 40.704, 0.000, 37.248, 0.000, 10.883, 14.272, 0.000, 
