length, width, pattern, capture, instantiation, first_launch_api, first_launch_total, repeat_launch_api, repeat_launch_total, first_launch_device, blockingKernelTimeoutDetected, repeat_launch_device, blockingKernelTimeoutDetected, upload_api_time, upload_device_time, blockingKernelTimeoutDetected, 
18, 4, 0, 44.401, 60.135, 23.069, 51.585, 4.867, 34.178, 42.048, 0.000, 28.064, 0.000, 25.501, 1.824, 0.000, 
19, 4, 0, 48.636, 67.882, 23.657, 52.714, 5.412, 35.262, 43.424, 0.000, 30.048, 0.000, 22.631, 1.792, 0.000, 
19, 4, 0, 48.890, 83.076, 24.343, 53.808, 4.917, 34.940, 40.960, 0.000, 29.920, 0.000, 23.113, 1.792, 0.000, 
19, 4, 0, 48.956, 63.318, 23.595, 52.959, 5.128, 35.351, 40.704, 0.000, 29.696, 0.000, 23.902, 1.792, 0.000, 
19, 4, 0, 48.948, 63.019, 23.634, 53.765, 5.370, 35.716, 41.472, 0.000, 30.016, 0.000, 22.585, 1.792, 0.000, 
19, 4, 0, 60.943, 63.941, 24.082, 53.681, 4.993, 35.600, 39.808, 0.000, 28.992, 0.000, 23.472, 1.792, 0.000, 
19, 4, 0, 46.704, 62.732, 23.243, 52.515, 5.024, 35.890, 40.192, 0.000, 29.056, 0.000, 22.081, 1.920, 0.000, 
19, 4, 0, 46.835, 63.291, 24.151, 53.284, 4.922, 35.295, 41.888, 0.000, 29.408, 0.000, 22.311, 1.952, 0.000, 
19, 4, 0, 48.585, 62.889, 23.741, 53.548, 5.479, 35.769, 44.448, 0.000, 29.600, 0.000, 22.988, 1.792, 0.000, 
19, 4, 0, 48.806, 63.125, 23.610, 53.061, 5.134, 35.091, 42.304, 0.000, 30.272, 0.000, 23.041, 1.792, 0.000, 
19, 4, 0, 48.929, 63.011, 23.042, 52.750, 5.394, 35.695, 40.320, 0.000, 30.368, 0.000, 23.180, 1.888, 0.000, 
20, 4, 0, 51.774, 72.295, 26.378, 56.529, 4.878, 36.934, 42.944, 0.000, 30.944, 0.000, 23.907, 1.792, 0.000, 
20, 4, 0, 51.609, 66.858, 24.724, 55.440, 4.837, 36.934, 42.272, 0.000, 30.176, 0.000, 24.349, 1.888, 0.000, 
20, 4, 0, 51.396, 66.684, 24.630, 55.050, 5.155, 36.924, 42.496, 0.000, 30.752, 0.000, 24.095, 1.824, 0.000, 
20, 4, 0, 49.083, 66.538, 25.029, 55.669, 4.839, 37.159, 42.144, 0.000, 31.808, 0.000, 23.444, 1.792, 0.000, 
20, 4, 0, 49.077, 86.217, 29.134, 59.898, 5.147, 36.759, 44.224, 0.000, 30.528, 0.000, 24.383, 1.888, 0.000, 
20, 4, 0, 51.333, 66.289, 25.044, 56.596, 5.209, 37.720, 43.968, 0.000, 30.432, 0.000, 23.870, 1.824, 0.000, 
20, 4, 0, 51.315, 66.939, 25.019, 55.399, 4.964, 37.576, 45.152, 0.000, 31.488, 0.000, 23.568, 1.792, 0.000, 
20, 4, 0, 49.377, 271.715, 28.733, 59.186, 5.263, 37.611, 45.056, 0.000, 31.552, 0.000, 24.730, 1.792, 0.000, 
20, 4, 0, 51.476, 66.566, 27.269, 57.296, 5.053, 36.857, 42.208, 0.000, 31.040, 0.000, 22.545, 1.792, 0.000, 
20, 4, 0, 51.584, 66.575, 25.708, 56.341, 5.312, 36.961, 43.680, 0.000, 30.496, 0.000, 24.560, 1.792, 0.000, 
21, 4, 0, 53.733, 94.429, 27.759, 60.282, 5.338, 37.258, 45.088, 0.000, 32.288, 0.000, 30.159, 1.824, 0.000, 
21, 4, 0, 54.670, 73.787, 28.108, 60.574, 5.608, 38.333, 46.592, 0.000, 32.704, 0.000, 24.783, 2.208, 0.000, 
21, 4, 0, 53.889, 69.030, 26.333, 58.263, 5.449, 38.425, 44.416, 0.000, 32.640, 0.000, 26.362, 1.920, 0.000, 
21, 4, 0, 57.211, 74.438, 28.348, 60.411, 6.107, 38.739, 45.280, 0.000, 32.384, 0.000, 25.078, 2.240, 0.000, 
21, 4, 0, 68.906, 69.458, 26.931, 58.864, 5.086, 37.919, 45.472, 0.000, 32.288, 0.000, 25.076, 1.824, 0.000, 
21, 4, 0, 56.729, 72.737, 27.789, 60.163, 5.519, 38.633, 44.224, 0.000, 32.096, 0.000, 25.416, 1.792, 0.000, 
21, 4, 0, 56.525, 86.449, 29.067, 61.579, 5.546, 38.308, 45.632, 0.000, 31.840, 0.000, 25.498, 1.824, 0.000, 
21, 4, 0, 54.662, 93.307, 27.976, 59.876, 5.247, 38.138, 44.448, 0.000, 32.640, 0.000, 25.740, 1.792, 0.000, 
21, 4, 0, 56.930, 72.866, 26.929, 58.737, 4.977, 37.922, 46.048, 0.000, 32.768, 0.000, 25.691, 1.920, 0.000, 
21, 4, 0, 66.398, 68.613, 26.441, 57.842, 5.277, 38.642, 44.224, 0.000, 32.768, 0.000, 24.001, 1.792, 0.000, 
22, 4, 0, 72.011, 222.674, 29.693, 63.605, 5.142, 39.247, 47.776, 0.000, 33.376, 0.000, 27.466, 1.824, 0.000, 
22, 4, 0, 59.343, 82.890, 29.599, 62.977, 5.020, 39.093, 46.880, 0.000, 33.920, 0.000, 25.908, 1.792, 0.000, 
22, 4, 0, 56.377, 72.569, 28.356, 61.881, 5.339, 39.439, 56.000, 0.000, 33.728, 0.000, 26.585, 1.792, 0.000, 
22, 4, 0, 59.179, 76.241, 28.633, 62.004, 5.228, 39.922, 46.400, 0.000, 34.016, 0.000, 26.365, 1.760, 0.000, 
22, 4, 0, 67.305, 72.427, 27.305, 60.862, 4.962, 39.411, 45.568, 0.000, 33.152, 0.000, 25.122, 1.824, 0.000, 
22, 4, 0, 55.847, 72.108, 44.249, 77.784, 5.580, 39.556, 48.256, 0.000, 33.824, 0.000, 26.040, 1.792, 0.000, 
22, 4, 0, 59.418, 77.013, 37.208, 70.672, 5.680, 39.669, 46.528, 0.000, 33.600, 0.000, 25.861, 1.824, 0.000, 
22, 4, 0, 53.962, 72.602, 27.329, 60.592, 8.781, 40.273, 46.848, 0.000, 33.536, 0.000, 26.436, 1.792, 0.000, 
22, 4, 0, 59.211, 76.590, 28.314, 61.735, 5.410, 39.747, 47.136, 0.000, 33.536, 0.000, 26.628, 1.792, 0.000, 
22, 4, 0, 59.222, 76.400, 28.480, 61.418, 5.443, 46.576, 45.888, 0.000, 33.088, 0.000, 25.718, 1.920, 0.000, 
23, 4, 0, 55.681, 104.032, 29.563, 64.906, 5.328, 40.955, 48.000, 0.000, 34.400, 0.000, 28.334, 1.760, 0.000, 
23, 4, 0, 62.716, 81.083, 36.032, 70.032, 5.292, 41.840, 49.920, 0.000, 34.848, 0.000, 28.048, 1.984, 0.000, 
23, 4, 0, 58.552, 76.130, 29.565, 64.375, 5.361, 41.256, 49.472, 0.000, 34.176, 0.000, 27.841, 1.792, 1.000, 
23, 4, 0, 62.018, 79.265, 29.933, 64.244, 5.297, 41.084, 49.280, 0.000, 34.624, 0.000, 27.438, 1.920, 0.000, 
23, 4, 0, 61.587, 80.016, 28.794, 63.245, 5.702, 40.899, 47.616, 0.000, 35.104, 0.000, 26.900, 1.792, 0.000, 
23, 4, 0, 58.753, 75.001, 28.232, 63.437, 5.519, 40.606, 47.872, 0.000, 34.944, 0.000, 26.370, 1.984, 0.000, 
23, 4, 0, 58.236, 109.195, 30.115, 65.413, 5.435, 40.939, 48.416, 0.000, 35.328, 0.000, 27.577, 1.792, 0.000, 
23, 4, 0, 61.547, 79.166, 30.684, 65.621, 5.841, 40.905, 48.960, 0.000, 33.568, 0.000, 25.931, 1.824, 0.000, 
23, 4, 0, 58.303, 75.632, 29.678, 64.681, 5.456, 40.747, 48.704, 0.000, 34.400, 0.000, 28.479, 1.792, 0.000, 
23, 4, 0, 59.068, 76.345, 28.335, 63.928, 5.303, 40.370, 48.640, 0.000, 34.912, 0.000, 27.480, 1.888, 0.000, 
24, 4, 0, 60.683, 114.103, 29.952, 65.824, 5.440, 41.750, 50.944, 0.000, 36.288, 0.000, 28.997, 1.824, 0.000, 
24, 4, 0, 62.085, 83.913, 31.010, 67.179, 5.401, 42.525, 51.328, 0.000, 36.384, 0.000, 28.994, 1.824, 0.000, 
24, 4, 0, 64.305, 94.595, 30.399, 67.292, 4.931, 41.814, 49.792, 0.000, 35.776, 0.000, 27.273, 1.792, 0.000, 
24, 4, 0, 60.551, 98.385, 31.192, 67.894, 5.039, 42.170, 50.048, 0.000, 35.104, 0.000, 28.025, 1.792, 0.000, 
24, 4, 0, 60.530, 78.374, 30.191, 66.257, 5.459, 42.372, 51.552, 0.000, 35.104, 0.000, 27.545, 1.760, 0.000, 
24, 4, 0, 60.870, 78.644, 29.043, 65.241, 5.569, 41.984, 50.656, 0.000, 36.512, 0.000, 27.929, 1.824, 0.000, 
24, 4, 0, 61.423, 83.039, 31.316, 67.398, 5.013, 42.297, 53.952, 0.000, 36.256, 0.000, 28.285, 1.888, 0.000, 
24, 4, 0, 58.166, 78.573, 30.038, 65.962, 5.167, 42.237, 49.408, 0.000, 36.768, 0.000, 27.334, 1.792, 0.000, 
24, 4, 0, 60.889, 78.625, 29.837, 66.185, 5.150, 42.482, 49.824, 0.000, 36.512, 0.000, 26.889, 1.792, 0.000, 
24, 4, 0, 58.289, 78.635, 29.798, 65.553, 5.019, 42.205, 49.280, 0.000, 36.544, 0.000, 27.996, 2.144, 0.000, 
25, 4, 0, 63.223, 89.179, 30.627, 67.922, 5.510, 43.684, 51.328, 0.000, 37.440, 0.000, 29.917, 1.792, 0.000, 
25, 4, 0, 64.473, 86.859, 31.807, 69.714, 5.318, 43.101, 51.872, 0.000, 36.736, 0.000, 29.295, 1.824, 0.000, 
25, 4, 0, 60.853, 82.925, 30.712, 68.748, 4.991, 42.988, 53.312, 0.000, 37.984, 0.000, 28.855, 1.824, 0.000, 
25, 4, 0, 60.542, 81.735, 31.208, 68.728, 5.069, 42.743, 53.312, 0.000, 37.376, 0.000, 29.491, 1.824, 0.000, 
25, 4, 0, 63.169, 81.724, 30.292, 68.151, 5.400, 43.174, 53.632, 0.000, 37.664, 0.000, 28.477, 1.792, 0.000, 
25, 4, 0, 60.739, 109.002, 31.880, 69.528, 4.957, 43.699, 53.536, 0.000, 37.696, 0.000, 29.823, 1.792, 0.000, 
25, 4, 0, 66.526, 105.981, 31.629, 69.840, 5.077, 42.860, 52.672, 0.000, 36.992, 0.000, 29.153, 1.824, 0.000, 
25, 4, 0, 60.643, 81.483, 30.983, 69.280, 5.044, 43.478, 52.000, 0.000, 37.408, 0.000, 28.990, 1.888, 0.000, 
25, 4, 0, 60.165, 81.131, 31.089, 68.982, 5.785, 44.130, 52.416, 0.000, 36.864, 0.000, 29.371, 1.792, 0.000, 
25, 4, 0, 60.593, 81.276, 31.535, 69.356, 10.367, 47.093, 52.672, 0.000, 37.056, 0.000, 33.517, 1.792, 0.000, 
26, 4, 0, 62.756, 87.419, 33.075, 71.610, 4.894, 44.160, 58.400, 0.000, 39.072, 0.000, 28.941, 1.792, 0.000, 
26, 4, 0, 65.809, 85.072, 32.459, 70.872, 5.206, 45.000, 53.728, 0.000, 38.560, 0.000, 29.813, 1.888, 0.000, 
26, 4, 0, 62.588, 85.045, 32.030, 70.867, 5.001, 44.756, 54.688, 0.000, 38.688, 0.000, 30.019, 1.792, 0.000, 
26, 4, 0, 62.688, 85.101, 31.311, 69.830, 5.078, 45.056, 56.160, 0.000, 38.336, 0.000, 30.435, 1.824, 0.000, 
26, 4, 0, 65.286, 85.125, 31.264, 71.029, 5.443, 45.604, 54.688, 0.000, 38.592, 0.000, 30.282, 1.792, 0.000, 
26, 4, 0, 65.866, 86.115, 32.366, 71.250, 5.834, 45.141, 52.832, 0.000, 38.112, 0.000, 31.272, 1.792, 0.000, 
26, 4, 0, 66.242, 86.236, 32.261, 71.003, 5.046, 44.283, 54.304, 0.000, 38.784, 0.000, 29.813, 1.920, 0.000, 
26, 4, 0, 65.730, 84.887, 32.115, 71.013, 4.940, 44.275, 58.368, 0.000, 38.848, 0.000, 29.314, 1.792, 0.000, 
26, 4, 0, 62.746, 85.231, 32.695, 71.193, 5.281, 44.543, 55.200, 0.000, 38.976, 0.000, 30.314, 1.792, 0.000, 
26, 4, 0, 62.894, 105.230, 34.007, 73.226, 5.021, 44.539, 53.696, 0.000, 38.336, 0.000, 29.266, 1.792, 0.000, 
27, 4, 0, 67.628, 89.320, 32.505, 72.765, 5.591, 46.198, 56.128, 0.000, 40.640, 0.000, 34.483, 2.080, 0.000, 
27, 4, 0, 67.912, 89.369, 32.969, 73.244, 5.851, 46.107, 56.608, 0.000, 39.968, 0.000, 30.757, 1.920, 0.000, 
27, 4, 0, 72.091, 93.313, 35.097, 75.328, 5.822, 46.174, 57.568, 0.000, 39.328, 0.000, 31.426, 1.792, 0.000, 
27, 4, 0, 67.854, 88.225, 32.232, 72.695, 5.235, 46.056, 58.688, 0.000, 40.160, 0.000, 31.148, 1.792, 0.000, 
27, 4, 0, 68.364, 93.208, 41.552, 81.475, 5.195, 46.593, 57.088, 0.000, 40.640, 0.000, 31.501, 1.792, 0.000, 
27, 4, 0, 68.588, 88.764, 32.916, 72.809, 5.262, 46.559, 55.840, 0.000, 40.608, 0.000, 31.784, 1.792, 0.000, 
27, 4, 0, 68.802, 92.738, 33.621, 73.914, 6.100, 47.213, 57.728, 0.000, 40.800, 0.000, 31.332, 1.792, 0.000, 
27, 4, 0, 65.134, 89.060, 32.910, 73.115, 5.097, 46.058, 57.856, 0.000, 50.272, 0.000, 32.379, 1.792, 0.000, 
27, 4, 0, 72.064, 93.855, 34.204, 74.006, 5.605, 47.218, 55.584, 0.000, 39.552, 0.000, 31.351, 1.792, 0.000, 
27, 4, 0, 68.021, 88.704, 34.864, 75.186, 6.310, 46.624, 56.736, 0.000, 39.584, 0.000, 32.368, 1.792, 0.000, 
28, 4, 0, 74.313, 98.096, 33.969, 75.997, 5.215, 48.024, 59.680, 0.000, 41.408, 0.000, 32.767, 1.792, 0.000, 
28, 4, 0, 70.370, 91.600, 32.634, 75.168, 5.112, 47.495, 59.104, 0.000, 41.248, 0.000, 32.289, 1.792, 0.000, 
28, 4, 0, 74.503, 118.765, 34.426, 75.931, 5.187, 47.419, 59.168, 0.000, 41.248, 0.000, 36.163, 1.792, 0.000, 
28, 4, 0, 67.462, 92.191, 32.306, 73.869, 7.407, 48.650, 60.576, 0.000, 41.408, 0.000, 46.750, 1.792, 0.000, 
28, 4, 0, 74.138, 96.646, 33.032, 74.655, 5.301, 47.580, 56.512, 0.000, 42.272, 0.000, 30.568, 1.920, 0.000, 
28, 4, 0, 85.957, 92.433, 31.728, 73.248, 5.305, 47.787, 58.080, 0.000, 41.120, 0.000, 33.203, 1.920, 0.000, 
28, 4, 0, 74.279, 95.956, 35.901, 77.530, 5.432, 46.700, 56.992, 0.000, 40.896, 0.000, 30.258, 1.824, 0.000, 
28, 4, 0, 74.458, 96.925, 32.108, 73.292, 5.185, 47.016, 56.000, 0.000, 41.216, 0.000, 32.616, 1.792, 0.000, 
28, 4, 0, 71.335, 96.094, 30.725, 72.867, 5.352, 48.141, 58.144, 0.000, 41.152, 0.000, 31.535, 1.792, 0.000, 
28, 4, 0, 74.482, 97.582, 27.093, 79.473, 5.239, 47.271, 58.560, 0.000, 41.536, 0.000, 23.721, 1.792, 0.000, 
29, 4, 0, 69.293, 114.272, 28.490, 71.778, 5.223, 48.890, 62.080, 0.000, 43.168, 0.000, 27.281, 1.824, 0.000, 
29, 4, 0, 74.191, 101.889, 27.735, 71.911, 5.276, 48.464, 60.064, 0.000, 43.072, 0.000, 24.857, 1.792, 0.000, 
29, 4, 0, 89.760, 99.851, 28.895, 72.553, 5.919, 48.391, 58.880, 0.000, 42.624, 0.000, 25.281, 1.760, 0.000, 
29, 4, 0, 76.803, 100.095, 28.195, 76.763, 5.701, 48.943, 59.264, 0.000, 42.496, 0.000, 25.386, 1.824, 0.000, 
29, 4, 0, 72.874, 94.648, 43.895, 85.195, 5.648, 49.282, 60.544, 0.000, 42.080, 0.000, 25.730, 1.792, 0.000, 
29, 4, 0, 73.634, 120.220, 29.173, 73.293, 5.608, 49.057, 65.600, 0.000, 42.784, 0.000, 24.852, 1.792, 0.000, 
29, 4, 0, 72.889, 112.131, 28.190, 71.608, 5.362, 48.988, 60.224, 0.000, 42.560, 0.000, 25.871, 1.792, 0.000, 
29, 4, 0, 73.663, 100.159, 28.235, 72.020, 10.185, 50.372, 60.032, 0.000, 42.656, 0.000, 25.178, 1.792, 0.000, 
29, 4, 0, 69.389, 94.956, 27.633, 72.000, 5.393, 48.143, 59.968, 0.000, 42.464, 0.000, 25.374, 1.792, 0.000, 
29, 4, 0, 77.356, 99.435, 27.414, 72.794, 5.383, 47.989, 61.376, 0.000, 41.664, 0.000, 25.348, 1.792, 0.000, 
30, 4, 0, 71.907, 109.549, 28.521, 75.263, 5.312, 49.395, 63.328, 0.000, 42.880, 0.000, 25.902, 1.920, 0.000, 
30, 4, 0, 72.158, 99.004, 28.711, 74.037, 5.387, 50.691, 63.456, 0.000, 43.392, 0.000, 26.085, 1.760, 0.000, 
30, 4, 0, 75.201, 98.699, 28.074, 72.914, 5.572, 50.334, 62.400, 0.000, 43.552, 0.000, 27.337, 1.824, 0.000, 
30, 4, 0, 79.284, 104.227, 28.652, 74.293, 5.189, 49.667, 60.800, 0.000, 44.416, 0.000, 26.418, 1.792, 0.000, 
30, 4, 0, 72.314, 99.802, 28.325, 73.442, 5.226, 49.276, 62.112, 0.000, 44.064, 0.000, 26.063, 2.144, 0.000, 
30, 4, 0, 76.295, 101.002, 29.557, 74.684, 5.508, 49.346, 62.784, 0.000, 44.224, 0.000, 26.426, 1.920, 0.000, 
30, 4, 0, 75.365, 98.549, 28.256, 73.128, 5.179, 50.609, 61.600, 0.000, 43.712, 0.000, 26.470, 1.888, 0.000, 
30, 4, 0, 79.515, 104.495, 28.983, 73.377, 5.408, 49.394, 63.328, 0.000, 43.808, 0.000, 25.954, 1.792, 0.000, 
30, 4, 0, 75.386, 119.192, 29.085, 74.172, 5.404, 49.569, 62.528, 0.000, 43.936, 0.000, 26.348, 1.888, 0.000, 
30, 4, 0, 75.330, 99.232, 28.390, 73.709, 5.308, 48.675, 64.192, 0.000, 43.584, 0.000, 25.601, 1.792, 0.000, 
31, 4, 0, 74.044, 102.610, 29.080, 74.992, 5.004, 50.272, 63.008, 0.000, 44.992, 0.000, 26.778, 1.792, 0.000, 
31, 4, 0, 78.293, 108.230, 30.023, 75.857, 5.565, 50.923, 63.744, 0.000, 45.728, 0.000, 27.548, 1.792, 0.000, 
31, 4, 0, 89.310, 101.789, 29.165, 75.962, 5.672, 51.180, 62.720, 0.000, 45.600, 0.000, 26.390, 1.824, 0.000, 
31, 4, 0, 77.977, 101.464, 29.059, 74.955, 5.166, 51.653, 63.008, 0.000, 45.632, 0.000, 26.822, 1.824, 0.000, 
31, 4, 0, 77.847, 103.157, 30.125, 76.440, 5.718, 51.217, 63.136, 0.000, 44.352, 0.000, 27.627, 1.824, 0.000, 
31, 4, 0, 78.772, 107.383, 29.703, 76.496, 5.874, 50.616, 64.736, 0.000, 45.472, 0.000, 38.768, 2.112, 0.000, 
31, 4, 0, 77.707, 102.347, 29.008, 75.900, 5.277, 50.452, 65.536, 0.000, 44.384, 0.000, 27.391, 1.888, 0.000, 
31, 4, 0, 77.771, 102.775, 29.817, 75.857, 5.153, 51.578, 63.488, 0.000, 45.280, 0.000, 26.575, 1.792, 0.000, 
31, 4, 0, 74.390, 101.644, 28.950, 75.149, 5.295, 51.053, 65.152, 0.000, 45.952, 0.000, 27.467, 2.080, 0.000, 
31, 4, 0, 82.238, 107.188, 30.260, 77.245, 5.098, 51.604, 64.768, 0.000, 45.312, 0.000, 39.784, 1.952, 0.000, 
32, 4, 0, 76.364, 111.109, 29.472, 78.086, 5.497, 52.482, 69.024, 0.000, 46.272, 0.000, 27.185, 1.920, 0.000, 
32, 4, 0, 80.076, 125.079, 30.512, 78.169, 5.241, 52.030, 64.256, 0.000, 45.408, 0.000, 26.602, 1.792, 0.000, 
32, 4, 0, 80.350, 105.846, 29.447, 77.723, 4.976, 52.569, 64.608, 0.000, 46.080, 0.000, 28.596, 1.792, 0.000, 
32, 4, 0, 84.477, 110.965, 30.841, 78.239, 5.664, 52.301, 67.424, 0.000, 46.368, 0.000, 27.601, 1.824, 0.000, 
32, 4, 0, 79.958, 105.813, 29.832, 77.974, 5.555, 52.427, 66.272, 0.000, 46.720, 0.000, 27.946, 2.080, 0.000, 
32, 4, 0, 80.186, 104.858, 29.276, 76.788, 4.947, 52.657, 64.000, 0.000, 47.360, 0.000, 27.124, 1.824, 0.000, 
32, 4, 0, 76.689, 105.415, 30.261, 78.875, 5.345, 52.337, 65.024, 0.000, 46.432, 0.000, 27.354, 1.792, 0.000, 
32, 4, 0, 79.749, 104.982, 30.624, 78.115, 5.407, 53.225, 63.968, 0.000, 45.312, 0.000, 27.425, 1.888, 0.000, 
32, 4, 0, 80.025, 104.918, 29.526, 77.725, 5.168, 52.441, 64.672, 0.000, 46.464, 0.000, 27.163, 1.792, 0.000, 
32, 4, 0, 76.793, 105.150, 29.803, 76.965, 5.235, 52.701, 65.632, 0.000, 47.104, 0.000, 27.749, 1.856, 0.000, 
33, 4, 0, 99.061, 281.537, 32.360, 81.925, 5.493, 54.000, 67.488, 0.000, 47.840, 0.000, 29.133, 1.824, 0.000, 
33, 4, 0, 83.409, 109.109, 30.618, 80.685, 5.537, 54.134, 66.176, 0.000, 47.328, 0.000, 28.055, 2.240, 0.000, 
33, 4, 0, 86.738, 115.106, 30.973, 79.087, 5.499, 53.576, 67.232, 0.000, 48.544, 0.000, 28.658, 1.888, 0.000, 
33, 4, 0, 96.249, 108.411, 30.977, 79.798, 5.213, 53.778, 67.936, 0.000, 47.680, 0.000, 29.132, 1.792, 0.000, 
33, 4, 0, 82.571, 158.322, 31.545, 80.581, 5.243, 53.684, 67.424, 0.000, 47.200, 0.000, 29.480, 1.792, 0.000, 
33, 4, 0, 87.702, 126.263, 30.317, 79.037, 5.053, 53.530, 66.688, 0.000, 47.392, 0.000, 28.678, 1.888, 0.000, 
33, 4, 0, 87.088, 114.650, 31.856, 81.139, 5.471, 54.205, 69.184, 0.000, 47.712, 0.000, 28.532, 1.760, 0.000, 
33, 4, 0, 94.054, 108.774, 30.484, 80.075, 5.358, 54.663, 68.128, 0.000, 47.328, 0.000, 29.182, 1.792, 0.000, 
33, 4, 0, 83.150, 114.116, 30.818, 80.260, 5.328, 54.477, 70.336, 0.000, 48.160, 0.000, 40.563, 1.824, 0.000, 
33, 4, 0, 78.895, 107.733, 30.072, 79.657, 5.125, 53.730, 69.152, 0.000, 47.872, 0.000, 29.371, 1.920, 0.000, 
34, 4, 0, 85.749, 124.251, 32.814, 83.136, 5.231, 55.244, 69.152, 0.000, 48.768, 0.000, 28.356, 1.792, 0.000, 
34, 4, 0, 81.454, 110.768, 32.633, 83.844, 5.376, 56.280, 69.440, 0.000, 48.160, 0.000, 29.629, 1.792, 0.000, 
34, 4, 0, 85.524, 118.703, 32.102, 82.454, 5.510, 54.753, 68.352, 0.000, 48.416, 0.000, 29.202, 1.984, 0.000, 
34, 4, 0, 85.288, 112.246, 31.221, 81.608, 5.049, 54.594, 72.160, 0.000, 49.664, 0.000, 29.130, 1.792, 0.000, 
34, 4, 0, 89.191, 117.882, 31.664, 82.710, 5.761, 56.081, 70.560, 0.000, 49.152, 0.000, 28.775, 1.792, 0.000, 
34, 4, 0, 86.358, 119.242, 32.490, 82.980, 5.607, 55.061, 70.016, 0.000, 48.992, 0.000, 29.650, 1.920, 0.000, 
34, 4, 0, 86.002, 117.712, 32.224, 83.730, 5.247, 55.152, 69.056, 0.000, 49.792, 0.000, 28.827, 1.792, 0.000, 
34, 4, 0, 81.361, 152.434, 32.378, 82.531, 5.381, 55.253, 69.248, 0.000, 49.632, 0.000, 29.947, 1.888, 0.000, 
34, 4, 0, 85.673, 118.425, 31.782, 82.358, 5.193, 56.049, 68.480, 0.000, 48.480, 0.000, 29.465, 1.792, 0.000, 
34, 4, 0, 85.783, 117.426, 32.247, 82.369, 5.871, 54.825, 70.496, 0.000, 48.960, 0.000, 28.207, 1.792, 0.000, 
35, 4, 0, 87.138, 119.881, 32.331, 84.554, 5.070, 56.044, 72.416, 0.000, 50.048, 0.000, 29.922, 1.792, 0.000, 
35, 4, 0, 87.892, 115.642, 32.362, 84.309, 5.310, 56.194, 71.904, 0.000, 50.848, 0.000, 29.071, 1.792, 0.000, 
35, 4, 0, 83.538, 115.305, 31.613, 83.560, 5.054, 72.499, 72.544, 0.000, 50.624, 0.000, 30.274, 1.792, 0.000, 
35, 4, 0, 92.360, 120.964, 33.373, 85.418, 5.946, 56.811, 71.904, 0.000, 51.136, 0.000, 29.771, 1.792, 0.000, 
35, 4, 0, 87.364, 115.267, 32.300, 84.355, 5.010, 55.571, 70.592, 0.000, 50.112, 0.000, 29.839, 1.888, 0.000, 
35, 4, 0, 87.697, 116.814, 32.484, 84.365, 5.365, 56.561, 69.952, 0.000, 50.112, 0.000, 30.893, 1.792, 0.000, 
35, 4, 0, 91.922, 122.796, 33.530, 85.524, 5.419, 56.927, 71.584, 0.000, 50.112, 0.000, 30.007, 1.792, 0.000, 
35, 4, 0, 87.210, 115.981, 32.223, 84.438, 5.483, 56.351, 73.536, 0.000, 50.112, 0.000, 28.605, 1.760, 0.000, 
35, 4, 0, 87.255, 116.004, 32.545, 84.514, 5.062, 55.691, 72.064, 0.000, 50.976, 0.000, 29.885, 1.792, 0.000, 
35, 4, 0, 87.401, 115.093, 31.859, 83.552, 5.445, 56.250, 70.976, 0.000, 50.080, 0.000, 29.338, 1.824, 0.000, 
36, 4, 0, 90.324, 151.412, 34.364, 87.784, 5.565, 58.125, 73.504, 0.000, 51.776, 0.000, 30.558, 1.888, 0.000, 
36, 4, 0, 89.771, 119.198, 32.297, 85.412, 5.349, 58.320, 71.200, 0.000, 51.744, 0.000, 30.723, 1.792, 0.000, 
36, 4, 0, 89.818, 119.671, 32.596, 86.056, 5.254, 58.009, 70.624, 0.000, 50.912, 0.000, 29.820, 1.920, 0.000, 
36, 4, 0, 86.387, 119.328, 33.221, 86.135, 5.428, 58.112, 74.880, 0.000, 51.136, 0.000, 29.899, 1.792, 0.000, 
36, 4, 0, 89.650, 119.001, 32.608, 86.000, 5.254, 57.135, 72.096, 0.000, 51.904, 0.000, 30.351, 1.920, 0.000, 
36, 4, 0, 85.880, 118.228, 33.404, 86.177, 5.221, 58.152, 73.664, 0.000, 52.288, 0.000, 30.632, 1.792, 0.000, 
36, 4, 0, 85.740, 118.343, 33.498, 86.839, 5.072, 58.533, 73.024, 0.000, 51.680, 0.000, 30.047, 2.240, 0.000, 
36, 4, 0, 85.865, 119.113, 33.371, 86.540, 5.544, 57.058, 72.352, 0.000, 51.584, 0.000, 29.588, 1.792, 0.000, 
36, 4, 0, 89.602, 118.351, 32.870, 86.099, 5.013, 58.070, 72.928, 0.000, 51.328, 0.000, 30.972, 1.760, 0.000, 
36, 4, 0, 89.676, 118.905, 32.827, 86.434, 5.194, 58.039, 74.912, 0.000, 50.528, 0.000, 31.169, 1.952, 0.000, 
37, 4, 0, 93.104, 128.451, 34.402, 89.256, 5.028, 59.591, 75.712, 0.000, 52.416, 0.000, 30.901, 2.048, 0.000, 
37, 4, 0, 87.998, 122.671, 33.585, 87.741, 5.692, 59.450, 77.056, 0.000, 53.664, 0.000, 30.841, 1.888, 0.000, 
37, 4, 0, 92.250, 122.757, 33.812, 87.783, 5.370, 59.707, 75.488, 0.000, 53.696, 0.000, 31.152, 1.792, 0.000, 
37, 4, 0, 88.134, 142.523, 34.224, 88.443, 5.051, 59.013, 74.880, 0.000, 53.632, 0.000, 31.380, 1.792, 0.000, 
